	comment	label	label_id
217	دستتون درد نکنه، بسیار عالی هستید.	HAPPY	0
218	غذا با یکساعت و چهل و پنج دقیقه تاخیر رسید.	SAD	1
219	قیمت‌ها رو بالا بردن.	SAD	1
220	سوپ اصلا طعم جالبی نداشت انگار خورشت قیمه رو توش برنج ریخته بودن روی سوپ روغن بود نمیدونم چرا و اصلا توش مرغ نداشت خیلی هم مقدارش نسبت به قیمت کم بود	SAD	1
221	بسیار عالی و خوشمزه و پر مغز بدون صرفه جویی پسته و بادام و …موفق باشید	HAPPY	0
222	تشکر ازین فروشگاه بخاطر ارسال بموقع و بازگرداندن وجه نقدی مابه التفاوت یک کالا	HAPPY	0
223	قسمت توضیحات سفارش قارچ هم داشت که بدون قارچ بود	SAD	1
224	دونر کاملا مشخص بود مال شب پیش بو د و دوباره داغ کرده بودند خیلی سفت و بد متاسفم	SAD	1
225	مثل همیشه به موقع با کیفیت و درجه یک	HAPPY	0
226	خیلی افتضاح بود نونش کاملا خرد شده بود توی نون بربری میزاشتن بهتر بود تا اینجوری بدن دست مشتری! متاسفم	SAD	1
227	مثل همیشه عالی بود ….	HAPPY	0
228	این چندمین باره که به جای جنس انتخابی محصول دیگری را ارسال میکنند. وقتی محصولی رو موجود ندارید لطفا محصول دیگری ارسال نکنید	SAD	1
229	نوشتن با نوتلا ولی نوتلا نبود	SAD	1
230	متاسفانه ظرف سیب زمینی نصف بود و حجم سیب زمینی واقعا کم بود.	SAD	1
231	توی منو برگرها همراه با سیب زمینی بود ولی وقتی ارسال کردند سیب زمینی همراش نبود سالاد سزار با مرغ با کیفیت خیلی بد بود	SAD	1
232	هر بار دارم مینویسم لطفا قارچ نریزید من حساسیت دارم و هر بار غذا پر از قارچه!!!! سخته خوندن توضیحات؟ ظرف یک بار مصرفی هم که دارید استفاده میکنید اصلا جنس خوبی نداره و برای این حرارت نیست ظرف بخاطر داغی زیاد غذا، آب شده بود و از وسط باز شد و غذا ریخت رو میز مرسی واقعا	HAPPY	0
233	هم دیر به دستمون رسید …هم کاملا سرد بود.. هم به خوشمزه‌ای دفعات قبل نبود.	SAD	1
234	حتما برای هر ساندویچ به اجبار باید سس انتخاب بشه که این اصلا منطقی نیست. (هر سس ١٥٠٠ تومن) غذا دیر رسید سس غذا خوشمزه بود ولی حجم غذا با قیمت تناسب نداشت کیفیت نون خوب بود میزان محتویات ساندویچ اصلا کافی نبود توی منو باید ذکر بشه که پیاز و جعفری هم اضافه میشه	SAD	1
235	مرغ بوی بسیار بدی میداد و غیر قابل خوردن بود	SAD	1
236	وافل مونده بود مقدار موز و توت فرنگی بسیار کم و بستنی یا خامه نداشت پیک هم آورد کلا بهم ریخته بود	SAD	1
237	بسیار خوشمزه و بسیار عالی	HAPPY	0
238	پیتزا‌ها خوب و طعم خوب داشتند …امیدوارم بتونن یکی از بهترین شعبه‌های سیب باشند..	HAPPY	0
239	وقتی مینویسم فانتا یعنی نوشابه فانتاااااااا نه کوکا، فانتا با کوکا هم رنگش فرق میکنه هم نوشتنش مثل اینکه بگم سماق بجاش مایونز بفرستین	SAD	1
240	بیخود گرون بود. حجم غذا خوب بود. ته دیگ سوخته بود	SAD	1
241	اگر ساندویچ کالباس نخوردین حتما باهاماس رو سفارش بدین	SAD	1
242	به جای ۶ تا نان کشمشی ۳ تومنی، ۸ تا نان شکلاتی ۲ تومنی فرستاد که یکی کم بود. پیاز هم به جای دو کیلو، یک کیلو بود.	SAD	1
243	۱- سریع رسید ۲- بسته بندی مناسب بود ۳- دور چین خوراک کباب لقمه ضعیف بود، برای سه پرس غذا فقط یک برش پیاز، یک بسته سبزی و دو عدد فلفل کوچیک و یه اسلایس کوچک ته دیگ … همین!!	HAPPY	0
244	میبخشید غذای منو چرا نصفه آوردید مهمان داشتم من پول دوتا خورشت قورمه سبزی پرداخت کردم ولی یک غذا برای من آوردند لطفا رسیدگی کنید شرمنده مهمانم شدم	SAD	1
245	تازه و بهداشتی و قیمت مناسب. ممنون	HAPPY	0
246	خیلی خیلی بدمزه بود …سسش مزخرف و بدمزه بود انگاری تلخ بود …کلا نمی‌شد خورد …حیف پولی ک دادم	SAD	1
247	جزو رستورانهاییه که میشه گفت هرروز بدتر از دیروز	SAD	1
248	پیتزا و چیزبرگر عالی بودن.	HAPPY	0
249	خیلی پر ملات و خوشمزه	HAPPY	0
250	عالی عالی عالی اخرت نون بود ممنونم	HAPPY	0
251	سلام، سفارش با تاخیربسیاررسید وشیک کاملا شل وبی کیفیت بود، واقعا برای فاصله یکربع وسفارش ساده، این همه معطلی زیاده، اونم بیکیفیت وحجم کم	SAD	1
252	اب معدنی هایی که فرستادن معلوم نیست چقدر زیر افتاب مونده بوده انقدر کهنه بود تاریخ انقضاش ۱ ماه مونده	SAD	1
253	کیفیت غذا خیلی بد بود نسبت ب قیمت	SAD	1
254	اصلا خوب نبود ساندویچش. مقدار گوشتش خیلی کم بود و گوشتش به شدت بو می‌داد.	HAPPY	0
255	با تشکر از اسنپ فود و سوپرمارکت مرزداران.	HAPPY	0
256	خیلی سریع ارسال شد غذا گرم و خوب بود فقط کمی ادویه و مزه کم داشت تا پیتزا کامل بشه ولی در کل راضی بودم	HAPPY	0
257	بسیار منظم سر وقت تحویل دادن	HAPPY	0
258	در توضیحات نوشته بودم ساعت ۲ ظهر ارسال شه، ساعت ۱ تحویل داده بودن به نگهبانی. جالبه روی برگه فاکتور هم نوشته بودن تحویل ساعت ۲ باشه. غذا هم که سرد …	HAPPY	0
259	بسیار خوش مزه و خوش طعم و خوش پخت. نه خشک بود و نه نپخته. همه چی به اندازه بود. یه سس انار خیلی خوش مزه هم کنارش ارسال شد. واقعا کبابی با کیفیتیه تنور. در همه سفارش‌های قبلیم راضی بودم. ایشالا همیشه به همین کیفیت بمونید	HAPPY	0
260	سیب زمینی بو و مزه کارتن میداد مزه‌ی روغن سوخته<همه چی با هم دست بدست داده بود این سیب زمینی بدمزه باشه >هیچوقت هم به توضیحات اهمیت نمیدن	SAD	1
261	عالی مثل همیشه نونتون حرف نداره ممنون	HAPPY	0
262	فقط یک کلام، عالی بوووووووووود حلالتون بشه پولی که در میارید، از هیچ چیز دریغ نکرده بود.	HAPPY	0
263	عالی بود اما یکم پیتزاش کوچیکه نسبت به قیمتش	HAPPY	0
264	حلیم خوشمزه‌ای بود ولی خیلی دیر رسید و سرد شده بود.	SAD	1
265	من اعلام تاخیر هم کردم تمام بستنی‌ها آب شده و تغییرفرم داده بود	SAD	1
266	فوق العاده خشک و بد	SAD	1
267	همه چی عالی فقط محتوای سوپ خیلی کم بود	HAPPY	0
268	ساندویچ مرغ سوخاری بسیار بسیار عالی بود	HAPPY	0
269	چلو کباب کوبیده که مزه کتلت میداد، بزنجشونم که خمیر و شفته بود، مزه واقعا بدی داشت	SAD	1
270	دمتون گرم خیلی غذای خوبی بود و من برای اولین بار بود که پیتزا پالرمو سفارش دادم و هیچ ایرادی نمیشه ازش گرفت … دوستان اگر غذای پرملات دوست دارند حتما یکبار پیتزا پالرمو امتحان کنند	HAPPY	0
271	خورشت جا نیافتاده بود..	SAD	1
272	کیک هنگام ارسال اسیب دیده بود البته این بار اول نیست که کیک اسیب دیده به دستم رسیده	SAD	1
273	خیلی خوب و به موقع رسید ممنون از سرویس دهی خیلی خوبتون	HAPPY	0
274	ساندویچ سالاد مرغ گرفتم، خوشمزه بود، البته با همین قیمت خوبه، وگرنه در صورت افزایش قیمت حتما جا داره محتویاتش بیشتر بشه	HAPPY	0
275	به شدت ضعیف بود	SAD	1
276	من در توضیحات سس بیشتری سفارش دادم که در نهایت انجام نشد	SAD	1
277	سالاد سزار واقعا این نیست خدایی …دو پر فیله مرغ و دو تا دونه گوجه گیلاسی.. بقیه‌اش کامل کاهو.. پیتزا هم چندان تعریفی نداشت	SAD	1
278	مزه ش فرق کرده بود: (	SAD	1
279	پیتزا قارچ و مرغ اصلا کیفیت نداشت	SAD	1
280	بی مزه‌ترین گوشت برگری که تا به حال خوردم، دریغ از یه مقدار طعم!	SAD	1
281	شیرینی تازه بود برخورد پیک هم بسیار خوب بود	HAPPY	0
282	ساندویچ هات رویال سرد بود و خیلی تند، در ضمن توی سفارش قید کرده بودم داخل ساندویچ سس نداشته باشد ولی پر از سس بود، بطوری که نون ساندویچ خیس و خمیر شده بود،، از نظر کیفیت واقعا پایین بود. و قابل خوردن نبود …	SAD	1
283	با سلام وقتی جنسی را ندارید زودتر اصلاح کنید بنده به خاطر انار دون شده باقی اجناس را سفارش دادم	SAD	1
284	سس مخصوص نگذاشتون ولی تو منو بود	HAPPY	0
285	من ماست پروبیوتیک هراز سفارش دادم ولی ماست سون کاله آوردن که نمیخواستم، ماست هراز رو بخاطر پروبیوتیک بودنش سفارش داده بودم	HAPPY	0
286	خیلی خیلی تازه و خوشمزه بودن، مخصوصا رولت‌ها، عالی بودن. خیلی هم زود به دستم رسید ممنون	HAPPY	0
287	۲تا سنگگ یک ساعت و بیست دقیقه باید طول بکشه؟!!! غذا تموم شد نیم ساعت بعد سنگگ‌ رسید	SAD	1
